Case,Activity,Timestamp,Resource,System
634,Check for completeness,2023-11-06 08:07:58.031,Clerk-000002,System2
634,Check for completeness,2023-11-06 08:23:10.660,Clerk-000005,System2
634,Check for completeness,2023-11-06 08:41:28.579,Clerk-000003,System2
634,Check for completeness,2023-11-06 08:54:03.745,Clerk-000004,System2
634,Check for completeness,2023-11-06 09:20:11.091,Clerk-000003,System2
634,Check for completeness,2023-11-06 10:13:09.606,Clerk-000002,System2
634,Check for completeness,2023-11-06 10:40:15.705,Clerk-000006,System2
635,Check for completeness,2023-11-06 06:19:22.110,Clerk-000005,System2
636,Check for completeness,2023-11-06 08:45:51.735,Clerk-000006,System2
637,Check for completeness,2023-11-06 09:19:22.150,Clerk-000005,System2
638,Check for completeness,2023-11-06 09:57:13.199,Clerk-000004,System2
639,Check for completeness,2023-11-06 10:22:22.068,Clerk-000005,System2
640,Check for completeness,2023-11-06 11:44:09.567,Clerk-000001,System2
640,Check for completeness,2023-11-06 11:51:31.394,Clerk-000002,System2
640,Check for completeness,2023-11-06 12:02:02.775,Clerk-000005,System2
640,Check for completeness,2023-11-06 12:08:31.741,Clerk-000003,System2
640,Check for completeness,2023-11-06 12:11:57.770,Clerk-000006,System2
640,Check for completeness,2023-11-06 12:29:20.802,Clerk-000004,System2
641,Check for completeness,2023-11-06 13:38:31.504,Clerk-000002,System2
641,Check for completeness,2023-11-06 13:53:17.921,Clerk-000005,System2
641,Check for completeness,2023-11-06 14:38:34.044,Clerk-000004,System2
641,Check for completeness,2023-11-06 14:48:18.103,Clerk-000001,System2
642,Check for completeness,2023-11-06 14:02:31.867,Clerk-000003,System2
643,Check for completeness,2023-11-06 16:16:52.358,Clerk-000003,System2
643,Check for completeness,2023-11-06 16:20:33.601,Clerk-000006,System2
643,Check for completeness,2023-11-06 16:44:04.835,Clerk-000005,System2
643,Check for completeness,2023-11-06 16:49:06.246,Clerk-000004,System2
643,Check for completeness,2023-11-06 17:19:07.845,Clerk-000001,System2
644,Check for completeness,2023-11-06 20:12:34.892,Clerk-000003,System2
645,Check for completeness,2023-11-07 02:28:47.459,Clerk-000005,System2
645,Check for completeness,2023-11-07 02:43:04.509,Clerk-000004,System2
646,Check for completeness,2023-11-07 04:48:42.169,Clerk-000002,System2
647,Check for completeness,2023-11-07 04:52:44.944,Clerk-000003,System2
647,Check for completeness,2023-11-07 05:04:56.741,Clerk-000006,System2
648,Check for completeness,2023-11-07 05:28:31.057,Clerk-000004,System2
648,Check for completeness,2023-11-07 05:46:33.653,Clerk-000003,System2
648,Check for completeness,2023-11-07 06:13:17.478,Clerk-000006,System2
649,Check for completeness,2023-11-07 06:34:06.813,Clerk-000002,System2
649,Check for completeness,2023-11-07 06:44:42.880,Clerk-000003,System2
649,Check for completeness,2023-11-07 06:56:57.892,Clerk-000001,System2
649,Check for completeness,2023-11-07 07:01:45.872,Clerk-000002,System2
649,Check for completeness,2023-11-07 07:13:47.381,Clerk-000003,System2
650,Check for completeness,2023-11-07 06:58:47.064,Clerk-000006,System2
651,Check for completeness,2023-11-07 07:09:32.462,Clerk-000004,System2
652,Check for completeness,2023-11-07 07:28:17.214,Clerk-000005,System2
652,Check for completeness,2023-11-07 07:52:12.640,Clerk-000002,System2
652,Check for completeness,2023-11-07 08:32:54.709,Clerk-000003,System2
652,Check for completeness,2023-11-07 09:31:06.882,Clerk-000005,System2
653,Check for completeness,2023-11-07 09:47:34.521,Clerk-000001,System2
653,Check for completeness,2023-11-07 10:08:12.946,Clerk-000005,System2
653,Check for completeness,2023-11-07 10:27:05.085,Clerk-000001,System2
654,Check for completeness,2023-11-07 10:00:00.777,Clerk-000003,System2
655,Check for completeness,2023-11-07 10:47:37.779,Clerk-000003,System2
656,Check for completeness,2023-11-07 12:15:10.243,Clerk-000006,System2
657,Check for completeness,2023-11-07 13:31:08.208,Clerk-000001,System2
657,Check for completeness,2023-11-07 14:01:31.132,Clerk-000004,System2
657,Check for completeness,2023-11-07 14:57:20.234,Clerk-000005,System2
658,Check for completeness,2023-11-07 14:07:55.623,Clerk-000002,System2
658,Check for completeness,2023-11-07 14:16:00.693,Clerk-000006,System2
659,Check for completeness,2023-11-07 14:22:12.945,Clerk-000005,System2
659,Check for completeness,2023-11-07 14:39:53.392,Clerk-000002,System2
660,Check for completeness,2023-11-07 14:31:46.781,Clerk-000001,System2
660,Check for completeness,2023-11-07 14:50:14.075,Clerk-000004,System2
661,Check for completeness,2023-11-07 14:46:17.548,Clerk-000003,System2
662,Check for completeness,2023-11-07 14:48:55.926,Clerk-000006,System2
662,Check for completeness,2023-11-07 14:54:56.584,Clerk-000001,System2
662,Check for completeness,2023-11-07 15:10:39.728,Clerk-000003,System2
663,Check for completeness,2023-11-07 15:52:50.900,Clerk-000001,System2
664,Check for completeness,2023-11-07 16:06:12.370,Clerk-000002,System2
664,Check for completeness,2023-11-07 16:44:32.161,Clerk-000004,System2
664,Check for completeness,2023-11-07 17:26:51.534,Clerk-000004,System2
664,Check for completeness,2023-11-07 18:08:29.767,Clerk-000005,System2
664,Check for completeness,2023-11-07 18:24:35.506,Clerk-000002,System2
664,Check for completeness,2023-11-07 19:40:22.210,Clerk-000001,System2
664,Check for completeness,2023-11-07 20:02:20.435,Clerk-000003,System2
664,Check for completeness,2023-11-07 20:34:21.354,Clerk-000006,System2
665,Check for completeness,2023-11-07 16:11:21.219,Clerk-000003,System2
666,Check for completeness,2023-11-07 16:38:01.439,Clerk-000006,System2
667,Check for completeness,2023-11-07 16:58:42.325,Clerk-000006,System2
667,Check for completeness,2023-11-07 17:27:26.097,Clerk-000002,System2
668,Check for completeness,2023-11-07 17:07:30.598,Clerk-000003,System2
668,Check for completeness,2023-11-07 17:16:48.154,Clerk-000005,System2
669,Check for completeness,2023-11-07 18:08:01.509,Clerk-000003,System2
670,Check for completeness,2023-11-07 18:13:02.186,Clerk-000001,System2
670,Check for completeness,2023-11-07 18:56:18.753,Clerk-000004,System2
671,Check for completeness,2023-11-07 22:46:07.790,Clerk-000004,System2
672,Check for completeness,2023-11-07 23:33:36.401,Clerk-000001,System2
673,Check for completeness,2023-11-08 00:16:26.244,Clerk-000006,System2
674,Check for completeness,2023-11-08 00:28:57.174,Clerk-000002,System2
674,Check for completeness,2023-11-08 00:36:56.562,Clerk-000005,System2
674,Check for completeness,2023-11-08 01:12:02.867,Clerk-000006,System2
675,Check for completeness,2023-11-08 01:47:01.822,Clerk-000004,System2
676,Check for completeness,2023-11-08 02:52:38.766,Clerk-000005,System2
676,Check for completeness,2023-11-08 03:49:04.649,Clerk-000001,System2
676,Check for completeness,2023-11-08 04:06:43.270,Clerk-000006,System2
676,Check for completeness,2023-11-08 04:18:53.945,Clerk-000002,System2
676,Check for completeness,2023-11-08 04:26:58.288,Clerk-000004,System2
676,Check for completeness,2023-11-08 05:14:06.824,Clerk-000005,System2
676,Check for completeness,2023-11-08 05:27:06.261,Clerk-000001,System2
677,Check for completeness,2023-11-08 05:27:25.187,Clerk-000006,System2
678,Check for completeness,2023-11-08 07:49:42.632,Clerk-000003,System2
678,Check for completeness,2023-11-08 08:13:01.554,Clerk-000002,System2
678,Check for completeness,2023-11-08 08:25:58.811,Clerk-000001,System2
678,Check for completeness,2023-11-08 08:45:19.748,Clerk-000004,System2
679,Check for completeness,2023-11-08 08:10:35.556,Clerk-000005,System2
680,Check for completeness,2023-11-08 10:12:12.180,Clerk-000005,System2
680,Check for completeness,2023-11-08 11:01:54.291,Clerk-000002,System2
681,Check for completeness,2023-11-08 14:17:53.717,Clerk-000001,System2
681,Check for completeness,2023-11-08 14:28:58.088,Clerk-000004,System2
681,Check for completeness,2023-11-08 14:47:20.353,Clerk-000003,System2
681,Check for completeness,2023-11-08 15:15:10.189,Clerk-000006,System2
682,Check for completeness,2023-11-08 15:14:58.435,Clerk-000002,System2
682,Check for completeness,2023-11-08 15:28:07.184,Clerk-000004,System2
682,Check for completeness,2023-11-08 15:31:54.184,Clerk-000003,System2
682,Check for completeness,2023-11-08 15:53:34.652,Clerk-000005,System2
682,Check for completeness,2023-11-08 16:53:19.738,Clerk-000003,System2
682,Check for completeness,2023-11-08 17:03:09.663,Clerk-000005,System2
683,Check for completeness,2023-11-08 16:11:11.068,Clerk-000002,System2
683,Check for completeness,2023-11-08 16:18:15.045,Clerk-000004,System2
684,Check for completeness,2023-11-08 18:00:45.044,Clerk-000004,System2
684,Check for completeness,2023-11-08 18:10:10.186,Clerk-000003,System2
684,Check for completeness,2023-11-08 18:16:12.321,Clerk-000006,System2
684,Check for completeness,2023-11-08 18:27:41.320,Clerk-000004,System2
684,Check for completeness,2023-11-08 18:55:02.429,Clerk-000005,System2
684,Check for completeness,2023-11-08 19:12:01.175,Clerk-000001,System2
684,Check for completeness,2023-11-08 19:30:06.119,Clerk-000004,System2
684,Check for completeness,2023-11-08 19:41:54.149,Clerk-000003,System2
684,Check for completeness,2023-11-08 20:27:57.937,Clerk-000001,System2
684,Check for completeness,2023-11-08 21:11:15.631,Clerk-000003,System2
684,Check for completeness,2023-11-08 21:47:15.829,Clerk-000006,System2
684,Check for completeness,2023-11-08 22:25:07.325,Clerk-000001,System2
684,Check for completeness,2023-11-08 23:24:54.134,Clerk-000003,System2
684,Check for completeness,2023-11-08 23:54:09.922,Clerk-000001,System2
685,Check for completeness,2023-11-08 18:02:00.723,Clerk-000006,System2
685,Check for completeness,2023-11-08 18:16:02.817,Clerk-000002,System2
685,Check for completeness,2023-11-08 19:10:37.483,Clerk-000006,System2
686,Check for completeness,2023-11-08 18:15:34.784,Clerk-000005,System2
687,Check for completeness,2023-11-08 20:14:14.590,Clerk-000006,System2
688,Check for completeness,2023-11-08 22:10:57.615,Clerk-000002,System2
689,Check for completeness,2023-11-08 23:34:52.816,Clerk-000005,System2
689,Check for completeness,2023-11-08 23:49:22.730,Clerk-000006,System2
689,Check for completeness,2023-11-09 00:50:07.975,Clerk-000003,System2
689,Check for completeness,2023-11-09 01:04:25.034,Clerk-000001,System2
690,Check for completeness,2023-11-09 01:00:36.407,Clerk-000005,System2
690,Check for completeness,2023-11-09 01:45:17.214,Clerk-000004,System2
690,Check for completeness,2023-11-09 02:01:36.478,Clerk-000003,System2
690,Check for completeness,2023-11-09 02:35:57.884,Clerk-000001,System2
691,Check for completeness,2023-11-09 03:59:52.490,Clerk-000005,System2
692,Check for completeness,2023-11-09 04:02:36.305,Clerk-000004,System2
692,Check for completeness,2023-11-09 04:24:32.807,Clerk-000001,System2
692,Check for completeness,2023-11-09 04:35:35.489,Clerk-000005,System2
693,Check for completeness,2023-11-09 04:29:12.688,Clerk-000002,System2
694,Check for completeness,2023-11-09 04:52:23.183,Clerk-000003,System2
695,Check for completeness,2023-11-09 05:04:41.533,Clerk-000002,System2
695,Check for completeness,2023-11-09 05:22:27.503,Clerk-000003,System2
695,Check for completeness,2023-11-09 05:54:53.445,Clerk-000003,System2
696,Check for completeness,2023-11-09 05:09:52.282,Clerk-000005,System2
696,Check for completeness,2023-11-09 05:51:04.621,Clerk-000004,System2
696,Check for completeness,2023-11-09 06:06:59.404,Clerk-000005,System2
697,Check for completeness,2023-11-09 05:17:54.167,Clerk-000004,System2
697,Check for completeness,2023-11-09 05:28:53.809,Clerk-000002,System2
697,Check for completeness,2023-11-09 06:08:04.321,Clerk-000001,System2
697,Check for completeness,2023-11-09 06:47:13.676,Clerk-000002,System2
698,Check for completeness,2023-11-09 05:43:16.018,Clerk-000001,System2
698,Check for completeness,2023-11-09 06:01:58.855,Clerk-000006,System2
698,Check for completeness,2023-11-09 06:09:36.401,Clerk-000006,System2
698,Check for completeness,2023-11-09 06:20:31.268,Clerk-000003,System2
699,Check for completeness,2023-11-09 07:17:59.427,Clerk-000004,System2
699,Check for completeness,2023-11-09 07:27:23.271,Clerk-000005,System2
700,Check for completeness,2023-11-09 10:05:24.168,Clerk-000001,System2
700,Check for completeness,2023-11-09 10:33:25.802,Clerk-000006,System2
700,Check for completeness,2023-11-09 10:44:50.743,Clerk-000004,System2
700,Check for completeness,2023-11-09 11:23:56.413,Clerk-000005,System2
700,Check for completeness,2023-11-09 12:14:50.871,Clerk-000006,System2
701,Check for completeness,2023-11-09 11:24:07.757,Clerk-000003,System2
701,Check for completeness,2023-11-09 11:56:23.641,Clerk-000002,System2
701,Check for completeness,2023-11-09 12:24:16.443,Clerk-000003,System2
701,Check for completeness,2023-11-09 12:37:13.145,Clerk-000002,System2
701,Check for completeness,2023-11-09 13:11:50.880,Clerk-000001,System2
702,Check for completeness,2023-11-09 12:20:16.517,Clerk-000004,System2
703,Check for completeness,2023-11-09 12:43:42.597,Clerk-000003,System2
704,Check for completeness,2023-11-09 13:57:53.969,Clerk-000003,System2
704,Check for completeness,2023-11-09 14:00:21.382,Clerk-000004,System2
704,Check for completeness,2023-11-09 14:14:36.697,Clerk-000002,System2
705,Check for completeness,2023-11-09 16:30:38.934,Clerk-000001,System2
706,Check for completeness,2023-11-09 17:01:47.600,Clerk-000003,System2
706,Check for completeness,2023-11-09 17:37:35.992,Clerk-000004,System2
706,Check for completeness,2023-11-09 17:51:22.488,Clerk-000002,System2
707,Check for completeness,2023-11-09 18:49:25.784,Clerk-000001,System2
708,Check for completeness,2023-11-09 18:50:42.841,Clerk-000003,System2
708,Check for completeness,2023-11-09 19:05:07.365,Clerk-000004,System2
709,Check for completeness,2023-11-09 21:08:03.387,Clerk-000006,System2
710,Check for completeness,2023-11-09 21:23:12.881,Clerk-000003,System2
710,Check for completeness,2023-11-09 21:52:09.801,Clerk-000004,System2
710,Check for completeness,2023-11-09 22:17:36.366,Clerk-000006,System2
710,Check for completeness,2023-11-09 23:18:53.920,Clerk-000005,System2
711,Check for completeness,2023-11-09 21:30:04.485,Clerk-000005,System2
712,Check for completeness,2023-11-09 22:45:48.056,Clerk-000003,System2
713,Check for completeness,2023-11-10 02:26:08.877,Clerk-000006,System2
714,Check for completeness,2023-11-10 02:48:18.212,Clerk-000003,System2
714,Check for completeness,2023-11-10 03:33:02.471,Clerk-000002,System2
714,Check for completeness,2023-11-10 03:52:26.954,Clerk-000005,System2
714,Check for completeness,2023-11-10 04:01:49.564,Clerk-000006,System2
714,Check for completeness,2023-11-10 04:38:43.290,Clerk-000006,System2
714,Check for completeness,2023-11-10 04:49:50.616,Clerk-000001,System2
714,Check for completeness,2023-11-10 04:59:09.640,Clerk-000004,System2
714,Check for completeness,2023-11-10 05:13:07.395,Clerk-000002,System2
715,Check for completeness,2023-11-10 03:23:37.301,Clerk-000004,System2
716,Check for completeness,2023-11-10 03:27:24.541,Clerk-000005,System2
716,Check for completeness,2023-11-10 03:44:00.329,Clerk-000001,System2
716,Check for completeness,2023-11-10 04:19:45.242,Clerk-000003,System2
717,Check for completeness,2023-11-10 03:38:45.601,Clerk-000006,System2
718,Check for completeness,2023-11-10 06:27:41.393,Clerk-000006,System2
718,Check for completeness,2023-11-10 07:09:10.886,Clerk-000005,System2
718,Check for completeness,2023-11-10 07:13:42.955,Clerk-000001,System2
718,Check for completeness,2023-11-10 07:54:33.406,Clerk-000003,System2
718,Check for completeness,2023-11-10 08:20:32.592,Clerk-000005,System2
719,Check for completeness,2023-11-10 07:26:55.709,Clerk-000004,System2
719,Check for completeness,2023-11-10 07:52:12.486,Clerk-000002,System2
719,Check for completeness,2023-11-10 08:21:11.053,Clerk-000004,System2
719,Check for completeness,2023-11-10 08:39:32.111,Clerk-000002,System2
719,Check for completeness,2023-11-10 08:48:09.651,Clerk-000004,System2
720,Check for completeness,2023-11-10 08:21:28.593,Clerk-000001,System2
720,Check for completeness,2023-11-10 08:40:55.881,Clerk-000001,System2
720,Check for completeness,2023-11-10 09:15:12.462,Clerk-000002,System2
720,Check for completeness,2023-11-10 09:25:40.851,Clerk-000005,System2
